score,param_count,expr,prog_metric,train,norm_expr,norm_prog,norm_train,val_acc,prog_str
3.755419557407006,1215895,29.51643669605255,-3.9601149559020996,-0.3188137391665215,2.683312426913868,0.10398850440979004,0.9681186260833479,-0.6597842460610914,"lib.compose(lib.compose(nn_fun_cs1_d6d8_np_nasc6_4413, lib.map_l(nn_fun_cs1_d6d8_np_nasc6_4414)), lib.map_l(nn_fun_cs1_d6d8_np_nasc6_4415))"
2.0647844893174487,1146070,17.627156793227186,-4.1107659339904785,-6.266077166677931,1.6024687993842897,0.08892340660095215,0.37339228333220686,-0.36539924694603804,"lib.compose(nn_fun_cs1_d6d8_np_nasc8_500, lib.map_l(lib.compose(nn_fun_cs1_d6d8_np_nasc8_501, nn_fun_cs1_d6d8_np_nasc8_502)))"
3.630774252488429,1215895,28.154379844665527,-3.986525058746338,-0.3006231842471253,2.5594890767877754,0.10134749412536621,0.9699376815752875,-0.7021457634929307,"lib.compose(nn_fun_cs1_d6d8_np_nasc8_509, lib.map_l(lib.compose(nn_fun_cs1_d6d8_np_nasc8_510, nn_fun_cs1_d6d8_np_nasc8_511)))"
2.0571067359569337,1146070,18.39821724443027,-4.166699409484863,-6.987885271336952,1.6725652040391155,0.08333005905151367,0.3012114728663048,-0.38987920137412246,"lib.compose(nn_fun_cs1_d6d8_np_nasc8_4224, lib.compose(lib.map_l(nn_fun_cs1_d6d8_np_nasc8_4225), lib.map_l(nn_fun_cs1_d6d8_np_nasc8_4226)))"
3.709173480111875,1215895,29.013068974018093,-3.9784092307090795,-0.3053732172795242,2.6375517249107356,0.10215907692909205,0.9694626782720476,-0.6753945098465168,"lib.compose(nn_fun_cs1_d6d8_np_nasc8_4233, lib.compose(lib.map_l(nn_fun_cs1_d6d8_np_nasc8_4234), lib.map_l(nn_fun_cs1_d6d8_np_nasc8_4235)))"
1.945919044767224,1146070,16.891770721034845,-3.9240636825561523,-6.972901070712375,1.5356155200940769,0.10759363174438477,0.3027098929287625,-0.38935642247098756,"lib.compose(lib.compose(nn_fun_cs1_d6d8_np_nasc8_4404, lib.map_l(nn_fun_cs1_d6d8_np_nasc8_4405)), lib.map_l(nn_fun_cs1_d6d8_np_nasc8_4406))"
3.7512704041081446,1215895,29.467356204986572,-3.972212314605713,-0.3035892852097256,2.6788505640896885,0.10277876853942872,0.9696410714790274,-0.7095981179797299,"lib.compose(lib.compose(nn_fun_cs1_d6d8_np_nasc8_4413, lib.map_l(nn_fun_cs1_d6d8_np_nasc8_4414)), lib.map_l(nn_fun_cs1_d6d8_np_nasc8_4415))"
2.118463016498697,1107394,3.8552789092063904,-1.2194280624389648,-0.30649959098684776,0.7710557818412781,0.3780571937561035,0.9693500409013153,-46.153248146291126,"lib.compose(nn_fun_gs1regstreet_2, nn_fun_gs1regstreet_3)"
2.7939192928720593,1104769,8.578220248222351,-3.9086709022521973,-0.30857666547191254,1.7156440496444703,0.10913290977478027,0.9691423334528088,1.0,"lib.compose(nn_fun_cs1_d0d1_np_nasr0_2, nn_fun_cs1_d0d1_np_nasr0_3)"
2.8089348622435377,1104769,8.747044682502747,-4.1008758544921875,-0.3038648880779309,1.7494089365005494,0.08991241455078125,0.969613511192207,0.9971428513526917,"lib.compose(nn_fun_cs1_d0d1_np_nasr1_2, nn_fun_cs1_d0d1_np_nasr1_3)"
2.090657607126676,1146070,17.7548834793065,-4.068130970001221,-6.16609612173793,1.6140803163005908,0.09318690299987793,0.38339038782620694,-0.3354398012574524,"lib.compose(nn_fun_cs1_d0d1_np_nasc0_500, lib.map_l(lib.compose(nn_fun_cs1_d0d1_np_nasc0_501, nn_fun_cs1_d0d1_np_nasc0_502)))"
3.7124627555168535,1215895,29.0434068441391,-3.9601433277130127,-0.31832624815400085,2.6403097131035547,0.10398566722869873,0.9681673751845999,-0.6739181237310164,"lib.compose(nn_fun_cs1_d0d1_np_nasc0_509, lib.map_l(lib.compose(nn_fun_cs1_d0d1_np_nasc0_510, nn_fun_cs1_d0d1_np_nasc0_511)))"
2.054482649305003,1146070,17.63475821193424,-3.976872205734253,-6.509899675701393,1.6031598374485674,0.10231277942657471,0.3490100324298606,-0.3225074207760672,"lib.compose(nn_fun_cs1_d0d1_np_nasc0_4224, lib.compose(lib.map_l(nn_fun_cs1_d0d1_np_nasc0_4225), lib.map_l(nn_fun_cs1_d0d1_np_nasc0_4226)))"
3.6839895382001697,1215895,28.740599155426025,-3.9846980571746826,-0.3032239748472762,2.6127817414023657,0.10153019428253174,0.9696776025152724,-0.6508210507754975,"lib.compose(nn_fun_cs1_d0d1_np_nasc0_4233, lib.compose(lib.map_l(nn_fun_cs1_d0d1_np_nasc0_4234), lib.map_l(nn_fun_cs1_d0d1_np_nasc0_4235)))"
1.9987951096367556,1146070,17.527156684345755,-4.102684497833252,-6.84314320974988,1.5933778803950687,0.08973155021667481,0.315685679025012,-0.2872046098603792,"lib.compose(lib.compose(nn_fun_cs1_d0d1_np_nasc0_4404, lib.map_l(nn_fun_cs1_d0d1_np_nasc0_4405)), lib.map_l(nn_fun_cs1_d0d1_np_nasc0_4406))"
3.6789844339244056,1215895,28.696372210979458,-3.9774302840232885,-0.3203364776230775,2.6087611100890418,0.10225697159767115,0.9679663522376922,-0.6426291633905911,"lib.compose(lib.compose(nn_fun_cs1_d0d1_np_nasc0_4413, lib.map_l(nn_fun_cs1_d0d1_np_nasc0_4414)), lib.map_l(nn_fun_cs1_d0d1_np_nasc0_4415))"
2.0209407189107624,1146070,17.499469442875125,-3.9845142364501953,-6.7146871588741135,1.5908608584431931,0.10154857635498046,0.3285312841125887,-0.2951706853580799,"lib.compose(nn_fun_cs1_d0d1_np_nasc1_500, lib.map_l(lib.compose(nn_fun_cs1_d0d1_np_nasc1_501, nn_fun_cs1_d0d1_np_nasc1_502)))"
